,AUC,Pos.vs.Neg.,Cutoff-Threshold,Sensitivity,Specificity,Test,p-value
wavelet2-LL_glszm_GrayLevelNonUniformityNormalized,0.5766938440492476,<,0.0180103235997016,0.5497674418604651,0.5505882352941176,mann-whitney U-test,3.5687221471011304e-06
squareroot_glcm_JointEntropy,0.5765581395348838,>,6.787127331298431,0.5529411764705883,0.5525581395348838,mann-whitney U-test,3.712937028424082e-06
log-sigma-3-mm-3D_glszm_ZoneVariance,0.5764837209302326,<,33.922029583149865,0.5609302325581396,0.5623529411764706,mann-whitney U-test,3.7943776869448917e-06
wavelet2-LH_gldm_LowGrayLevelEmphasis,0.5764333789329685,>,0.0039920062572492,0.56,0.56,mann-whitney U-test,3.850437924851083e-06
log-sigma-2-mm-3D_ngtdm_Contrast,0.5762145006839945,>,0.0218200294553705,0.548235294117647,0.547906976744186,mann-whitney U-test,4.103542225419853e-06
logarithm_glcm_MCC,0.5761641586867305,>,0.7735073585986763,0.5435294117647059,0.5404651162790698,mann-whitney U-test,4.163971784687214e-06
log-sigma-2-mm-3D_glcm_Idn,0.576151025991792,<,0.9451785436391826,0.56,0.56,mann-whitney U-test,4.179875718307813e-06
wavelet2-LL_ngtdm_Busyness,0.576109439124487,<,0.0238259168884194,0.5451162790697675,0.5458823529411765,mann-whitney U-test,4.230623097442626e-06
squareroot_glcm_Imc1,0.5758336525307798,<,-0.2038775909374337,0.5544186046511628,0.5529411764705883,mann-whitney U-test,4.5824043410786774e-06
wavelet-HH_firstorder_Energy,0.5757592339261286,<,14163752.377490863,0.5525581395348838,0.5529411764705883,mann-whitney U-test,4.682028555284738e-06
original_glszm_GrayLevelNonUniformityNormalized,0.575603830369357,<,0.0617718532607885,0.5534883720930233,0.5529411764705883,mann-whitney U-test,4.896798986387292e-06
exponential_glrlm_RunVariance,0.5751354309165527,<,28.523981676735644,0.546046511627907,0.5458823529411765,mann-whitney U-test,5.602712306272639e-06
wavelet2-LH_glrlm_LongRunHighGrayLevelEmphasis,0.5747655266757865,<,599.3964324549582,0.5609302325581396,0.5623529411764706,mann-whitney U-test,6.22801077752687e-06
logarithm_glcm_Correlation,0.5747064295485635,>,0.6510968498693452,0.548235294117647,0.546046511627907,mann-whitney U-test,6.333901569092184e-06
wavelet-HL_firstorder_TotalEnergy,0.5743387140902873,<,768224362.0911953,0.5665116279069767,0.5670588235294118,mann-whitney U-test,7.032511882109866e-06
squareroot_gldm_SmallDependenceEmphasis,0.5743015047879618,>,0.3356347292813436,0.5576470588235294,0.5572093023255814,mann-whitney U-test,7.107174832768794e-06
wavelet2-HL_firstorder_Energy,0.5739885088919289,<,152813076.20510218,0.5665116279069767,0.5670588235294118,mann-whitney U-test,7.765943322937375e-06
log-sigma-2-mm-3D_glcm_Idmn,0.5739556771545827,<,0.993015600639777,0.5553488372093023,0.5576470588235294,mann-whitney U-test,7.838333422307405e-06
square_glszm_LargeAreaHighGrayLevelEmphasis,0.5739425444596443,<,1178.7342560553634,0.5497674418604651,0.5505882352941176,mann-whitney U-test,7.86746971743378e-06
original_firstorder_MeanAbsoluteDeviation,0.5734194254445965,>,220.2219824248433,0.548235294117647,0.547906976744186,mann-whitney U-test,9.116049142877419e-06
original_ngtdm_Busyness,0.5732114911080711,<,0.3491209032910478,0.5488372093023256,0.548235294117647,mann-whitney U-test,9.66315395890855e-06
original_glcm_Correlation,0.5732049247606019,>,0.7597537448190885,0.548235294117647,0.5488372093023256,mann-whitney U-test,9.68093179286515e-06
wavelet2-LL_glcm_Idmn,0.5730341997264022,<,0.9948069465534,0.5544186046511628,0.5552941176470588,mann-whitney U-test,1.015427463509552e-05
log-sigma-3-mm-3D_glszm_LargeAreaEmphasis,0.5729729138166895,<,47.833175952156125,0.5525581395348838,0.5529411764705883,mann-whitney U-test,1.03295224406005e-05
log-sigma-2-mm-3D_glszm_ZoneVariance,0.5728853625170999,<,20.49295051471764,0.5646511627906977,0.5647058823529412,mann-whitney U-test,1.0584894161885827e-05
exponential_ngtdm_Busyness,0.5728481532147743,<,14.910564117949065,0.546046511627907,0.5458823529411765,mann-whitney U-test,1.0695242921716613e-05
